-0.2416486468191224,-0.12081839942023069,0.702,-2.357381314083701,0.008728582382202149,-0.0020747380256652833,-0.24113905615164918,-0.12050524988269325,0.704,-2.3572067811585016,0.0005095906674732198,0.0003131495375374438,0.0020000000000000018,0.0001745329251994221,0.0002547953337366099,0.0001565747687687219,0.0016000000000000016,0.0001745329251994221,1423066452795,0,0,0,0,0,0,0
-0.24299181406964082,-0.12040964750143136,0.699,-2.3578001931041794,0.00993301773071289,-0.018570133209228516,-0.24113905615164918,-0.12050524988269325,0.704,-2.3572067811585016,0.0018527579179916376,-0.00009560238126188336,0.0050000000000000044,0.0005934119456778575,0.008158818000248837,-0.002248773061088857,0.020153846153846168,0.0025266997325014053,1423066452795,0,0,0,0,0,0,0
-0.2438601418681113,-0.11994410741037094,0.697,-2.358096899077019,0.004294920444488526,-0.0141409273147583,-0.24113905615164918,-0.12050524988269325,0.704,-2.3572067811585016,0.002721085716462124,-0.0005611424723223069,0.007000000000000006,0.0008901179185172303,0.006036154080764449,-0.0027873255726403564,0.016369230769230782,0.002259530100852797,1423066452795,0,0,0,0,0,0,0
-0.24520421044153784,-0.1192933304439694,0.693,-2.3577303799341003,0.007393706798553467,-0.02114450454711914,-0.24113905615164918,-0.12050524988269325,0.704,-2.3572067811585016,0.004065154289888656,-0.0012119194387238408,0.01100000000000001,0.0005235987755987104,0.009269869463394885,-0.0041101433846009484,0.030338461538461564,-0.0011680280378713816,1423066452795,0,0,0,0,0,0,0
-0.24733067627680824,-0.11876331775028989,0.69,-2.3572416877435414,0.016976198196411132,-0.028150169372558594,-0.24113905615164918,-0.12050524988269325,0.704,-2.3572067811585016,0.006191620125159059,-0.0017419321324033538,0.014000000000000012,0.0000349065850397956,0.01472492009921454,-0.0037694729847615135,0.027606250000000027,-0.0022558380582051174,1423066452795,0,0,0,0,0,0,0
-0.2500459869821717,-0.11823819960039376,0.683,-2.3578176463966996,0.0232664794921875,-0.0343455924987793,-0.24113905615164918,-0.12050524988269325,0.704,-2.3572067811585016,0.008906930830522491,-0.002267050282299482,0.020999999999999908,0.0006108652381979773,0.018852840367946114,-0.0039182426027201175,0.05392121212121149,0.0032288591161897125,1423066453120,0,0,0,0,0,0,0
-0.2542374278718016,-0.11930216838161296,0.68,-2.3574511272537806,0.055795806884765625,-0.033081329345703125,-0.24113905615164918,-0.12050524988269325,0.704,-2.3572067811585016,0.013098371720152407,-0.0012030815010802831,0.02399999999999991,0.0002443460952790133,0.029118482958083444,0.005127521917563237,0.0353538461538461,-0.0014472807181931282,1423066453185,0,0,0,0,0,0,0
-0.260040370348232,-0.12108815870516303,0.678,-2.3574685805463007,0.0805462646484375,-0.042505027770996094,0,0,undefined,undefined,0.260040370348232,0.12108815870516303,0,0,0.130020185174116,0.06054407935258151,0,0,0,0,0,0,0,0,0,0
-0.2670138713712722,-0.12362982927973658,0.675,-2.357852552981739,0.1009834442138672,-0.04687803649902344,0,0,undefined,undefined,0.2670138713712722,0.12362982927973658,0,0,0.17105655657892932,0.07529347071715227,0,0,0,0,0,0,0,0,0,0
-0.2748800078266351,-0.12786071684233682,0.675,-2.358096899077019,0.1283720703125,-0.03834484100341797,0,0,undefined,undefined,0.2748800078266351,0.12786071684233682,0,0,0.18184561293552737,0.0882059427967436,0,0,0,0,0,0,0,0,0,0
-0.28487246652746917,-0.13413599383111818,0.676,-2.358603044560097,0.17262008666992187,-0.039098342895507815,0,0,undefined,undefined,0.28487246652746917,0.13413599383111818,0,0,0.19542654455603659,0.10034598094697539,0,0,0,0,0,0,0,0,0,0
-0.29487792598861684,-0.14126967310118504,0.679,-2.3586728577301765,0.18186085510253908,-0.030021894454956056,0,0,undefined,undefined,0.29487792598861684,0.14126967310118504,0,0,0.20215631942245973,0.10964714505877067,0,0,0,0,0,0,0,0,0,0
-0.3040147178872188,-0.14855113731935082,0.679,-2.358480871512457,0.17419013977050782,-0.019247074127197266,0,0,undefined,undefined,0.3040147178872188,0.14855113731935082,0,0,0.20120546916685064,0.1134834529113373,0,0,0,0,0,0,0,0,0,0
-0.31104493326829835,-0.15461738595815944,0.675,-2.3583936050498577,0.13893199157714844,-0.00990678596496582,0,0,undefined,undefined,0.31104493326829835,0.15461738595815944,0,0,0.1933774725322699,0.10997310872651071,0,0,0,0,0,0,0,0,0,0
-0.31526365885017743,-0.15934381958405372,0.669,-2.3583586984648175,0.09486566925048828,0.005593690872192383,0,0,undefined,undefined,0.31526365885017743,0.15934381958405372,0,0,0.1803480440967453,0.10512193700838068,0,0,0,0,0,0,0,0,0,0
-0.3154258978430057,-0.16253460315101062,0.668,-2.35759075359394,0.03549457168579102,0.032199459075927736,0,0,undefined,undefined,0.3154258978430057,0.16253460315101062,0,0,0.1585865434982703,0.09844844385911938,0,0,0,0,0,0,0,0,0,0
-0.31201753246561237,-0.16430248642115483,0.669,-2.3575383937163803,-0.01747658157348633,0.05487805938720703,0,0,undefined,undefined,0.31201753246561237,0.16430248642115483,0,0,0.13765602958530376,0.09167061466520009,0,0,0,0,0,0,0,0,0,0
-0.30499685550858796,-0.1645353767342601,0.669,-2.357486033838821,-0.07209867858886719,0.07683887481689453,0,0,undefined,undefined,0.30499685550858796,0.1645353767342601,0,0,0.11469478260108563,0.08352171313000463,0,0,0,0,0,0,0,0,0,0
-0.29456124949823725,-0.16279590371575958,0.668,-2.356892621893143,-0.12925523376464843,0.0920695571899414,0,0,undefined,undefined,0.29456124949823725,0.16279590371575958,0,0,0.09108890007799944,0.0720315586813385,0,0,0,0,0,0,0,0,0,0
-0.2804739812646319,-0.15874565672661425,0.668,-2.3565086494577034,-0.19245167541503908,0.10632435607910157,0,0,undefined,undefined,0.2804739812646319,0.15874565672661425,0,0,0.06438246937444103,0.05756380611406305,0,0,0,0,0,0,0,0,0,0
-0.26260420608061014,-0.15188473365711383,0.677,-2.3564388362876243,-0.2623453369140625,0.11668409729003906,0,0,undefined,undefined,0.26260420608061014,0.15188473365711383,0,0,0.036538143731098705,0.03955868388423649,0,0,0,0,0,0,0,0,0,0
-0.24297106437614957,-0.14453602300634227,0.672,-2.3559152375120256,-0.28621759033203126,0.13022613525390625,0,0,undefined,undefined,0.24297106437614957,0.14453602300634227,0,0,0.014116788491806073,0.032079750131764194,0,0,0,0,0,0,0,0,0,0
-0.22209791516810012,-0.1360945006713001,0.669,-2.355845424341946,-0.3108922119140625,0.1319441375732422,0,0,undefined,undefined,0.22209791516810012,0.1360945006713001,0,0,0.00035801481409089564,0.023281601589214322,0,0,0,0,0,0,0,0,0,0
